"Category","File Name","Job Identifier","Title","Creator","Description","Keywords","Artwork_Type"
"SET 40","3262505852.jpg","-","NA","Los Dragonnes","Across from the Barnet Newmans. Metropolitan Museum of Art.","Los Dragonnes: img4878jpg,Los Dragonnes: metropolitanmuseum,Description,2D,Art2or3,Artwork,sculpture","Sculpture"
"SET 40","3270971111.jpg","-","met museuam-ramona5","ramona.singh","NA","ramona.singh: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 40","3272431937.jpg","-","EPSN4208lr","sjmcdonough","EPSON DSC Picture","sjmcdonough: epsonrd1,sjmcdonough: voigtlanderultron28mmf20,sjmcdonough: cvultron2820,sjmcdonough: nyc,sjmcdonough: met,sjmcdonough: metropolitanmuseumofart,sjmcdonough: ethiopian,2D,Art2or3,painting,Artwork","Painting"
"SET 40","3273066436.jpg","-","Light Gallery","Trish Mayo","NA","Trish Mayo: metropolitanmuseum,Trish Mayo: light,Trish Mayo: shadow,Trish Mayo: gununeniyisi,Trish Mayo: thebestofday,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 40","3276867575.jpg","-","Still Life with Apples and Peaches, 1607","Maulleigh","Oil on Wood.;;In Milan, Fede Galizia (15781630) produced still lifes that are compositionally uncomplicatedoften depicting a single type of fruit in a bowl or basket, with a few others arranged at its basebut focus on an intensely realistic rendering of the subject. Her style probably influenced contemporaries such as Panfilo Nuvolone (15811651), also active in Milan.","Maulleigh: fede,Maulleigh: galizia,Maulleigh: still,Maulleigh: life,Maulleigh: with,Maulleigh: apples,Maulleigh: peaches,Maulleigh: metropolitanmuseum,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: art,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 40","3276890631.jpg","2007.166","The Mass of Saint Basil, 1746","Maulleigh","The Mass of Saint Basil, 1746;Pierre Hubert Subleyras (French, 16991749);Oil on canvas; 54 x 31 1/8 in. (137 x 79 cm);Wrightsman Fund, 2007 (2007.166);;This exceptionally beautiful work is a modello for Pierre Subleyras's most important commission, a mosaic altarpiece for Saint Peter's in Rome. He retained the modello for himself and prominently showed it in a painting he made of his studio in 174749 (Akademie der Bildenden Kunste, Vienna). The rare subject concerns Saint Basil the Great (ca. 330379), archbishop of Caesarea, and his resistance to the Arian emperor Valens. The emperor, having failed to banish the refractory bishop, came with his retinue to hear Basil celebrate mass on the Feast of the Epiphany. According to the funeral oration of Basil's friend Saint Gregory of Nazianzus, Valens was &quot;struck . . . by the angelic rather than human order which pervaded the sanctuary. . . . Overcome by human weakness, his eyes were affected with dimness and giddiness.&quot; In Subleyras's painting, Basil stands surrounded by priests in a church interior lit by a shaft of light, as Valens swoons at the right.;;Because he spent virtually the whole of his career in Rome, Subleyras is not as well known today as many of his French contemporaries. An artist of high seriousness and exquisite sensibility, he is the middle term between Poussin and David.","Maulleigh: pierre,Maulleigh: hubert,Maulleigh: subleyras,Maulleigh: the,Maulleigh: mass,Maulleigh: saint,Maulleigh: basil,Maulleigh: metropolitanmuseum,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: art,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 40","3277154019.jpg","-","At the MET","Maulleigh","NA","Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: met,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 40","3277671674.jpg","-","The Four Seasons","Maulleigh","Giuseppe Arcimboldo;Italian, Milanese, 1526-1593;;<i>Giuseppe Arcimboldo (also spelled Arcimboldi; 1527 - July 11, 1593) was an Italian painter best known for creating imaginative portrait heads made entirely of such objects as fruits, vegetables, flowers, fish, and books that is, he painted representations of these objects on the canvas arranged in such a way that the whole collection of objects formed a recognizable likeness of the portrait subject.</i>","Maulleigh: giuseppe,Maulleigh: arcimboldo,Maulleigh: arcimboldi,Maulleigh: metropolitanmuseum,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: art,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 40","3278030646.jpg","-","Portrait of a Man, possibly Nicolaes Pietersz Duyst van Voorhout (born about 1600, died 1650)","Maulleigh","Frans Hals (Dutch, 1582/831666);;Title;Portrait of a Man, possibly Nicolaes Pietersz Duyst van Voorhout (born about 1600, died 1650);;Date;ca. 163638;;Medium;Oil on canvas;;Dimensions;31 3/4 x 26 in. (80.6 x 66 cm);;Credit Line;The Jules Bache Collection, 1949;;This painting of the early 1630s was transferred from wood to canvas, probably in the 1920s. The back of the panel was inscribed with the sitter's name and profession, followed by a question mark. If this record is reliable the sitter would be Nicolaes Pietersz. Duyst van Voorhout, who was born about 1600 and owned a brewery in Haarlem. The arrangement of the figure strongly recalls Hals's &quot;Laughing Cavalier&quot; of 1624 (The Wallace Collection, London), but the tonal palette is typical of Haarlem portraiture in the 1630s.","Maulleigh: nicolaes,Maulleigh: pietersz,Maulleigh: duyst,Maulleigh: van,Maulleigh: voorhout,Maulleigh: portrait,Maulleigh: man,Maulleigh: frans,Maulleigh: hals,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 40","3279388561.jpg","-","Women Embroidering, with Children","Maulleigh","Giuseppe Gambarini;Italian, Bolognese, 1680-1725;;Oil on Canvas;;<i>Giuseppe Gambarini (1680 - 1725) was an Italian painter of the late-Baroque period, active mainly in Bologna. He was a pupil of the painters Lorenzo Pasinelli and Cesare Gennari. He also painted frescoes in the Palazzo Buonaccorsi in Macerata. He is also called Gioseffo Gambarini. One of his pupils was Gherardini[1]</i>","Maulleigh: women,Maulleigh: embroidering,Maulleigh: giuseppe,Maulleigh: gambarini,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 40","3279408721.jpg","-","The Return from the Hunt","Maulleigh","Piero di Cosimo (Piero di Lorenzo) (Italian, Florentine, 14621522);;Title;The Return from the Hunt;;Date;ca. 15057;;Medium;Tempera and oil on wood;;Dimensions;27 3/4 x 66 1/2 in. (70.5 x 168.9 cm);;Credit Line;Gift of Robert Gordon, 1875;;Various figures return from a successful hunt in ingeniously crafted boats while, in the background, animals flee a raging fire. This much-worn picture shows a more advanced state of civilization than its companion, also in the Museum's collection (75.7.2).","Maulleigh: piero,Maulleigh: di,Maulleigh: cosimo,Maulleigh: the,Maulleigh: return,Maulleigh: from,Maulleigh: hunt,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 40","3282474711.jpg","-","5 dolla foot long","cloudleo89","Funny how it took me five minutes to think of this pic","cloudleo89: timewemet,cloudleo89: met,cloudleo89: metropolitan,cloudleo89: nyc,cloudleo89: time,cloudleo89: we,cloudleo89: museum,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 40","3282475449.jpg","-","hawt","cloudleo89","DISCO night","cloudleo89: timewemet,cloudleo89: met,cloudleo89: metropolitan,cloudleo89: nyc,cloudleo89: time,cloudleo89: we,cloudleo89: museum,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 40","3282475629.jpg","-","wowsers","cloudleo89","it takes two to tango in a piece called tango","cloudleo89: timewemet,cloudleo89: met,cloudleo89: metropolitan,cloudleo89: nyc,cloudleo89: time,cloudleo89: we,cloudleo89: museum,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 40","3283417880.jpg","-","KindredSpirits_AmericanWing_TheMet","rverc","Asher B. Durand . Kindred Spirits 1849 The quintessential Hudson River School landscape. Depicts the artist Thomas Cole (with the portfolio) and William Cullen Bryant, the well known poet and editor. ( adapted from the MET's description).","rverc: nyc,rverc: americanwing,rverc: art,rverc: durand,rverc: themet,rverc: metropolitanmuseum,rverc: americanpainting,rverc: kindredspirits,DescriptionInDesc,Description,2D,Art2or3,painting,Artwork","Painting"
"SET 40","3284488501.jpg","-","Painter","LizBallerPhotos","Artist painting at the Metropolitan Museum in NYC","LizBallerPhotos: timewemet,Description,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 40","3288098312.jpg","-","DSC01429","deyvis","NA","deyvis: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 40","3288098412.jpg","-","DSC01428","deyvis","NA","deyvis: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 40","3290590388.jpg","-","Marina & Vincent","any.nyc","Metropolitan Museum of Art - Van Gogh","any.nyc: gogh,any.nyc: timewemet,any.nyc: nvny,Description,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 40","3290680930.jpg","-","Marina","any.nyc","Metropolitan Museum of Art - Van Gogh","any.nyc: timewemet,any.nyc: nvny,Description,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 40","3290940988.jpg","-","Picasso_HeadofaWoman_TheMET","rverc","It's Time We Met.","rverc: themetropolitanmuseumofart,rverc: europeanpaintings,rverc: picasso,rverc: itstimewemet,rverc: timewemet,rverc: nyc,rverc: pablopicasso,rverc: bench19,rverc: bench20,rverc: bench39,2D,Art2or3,painting,Artwork","Painting"
"SET 40","3291037781.jpg","52.184","Reminiscent of Jane Austen!  Circular Mural.","lily_k86","NA  addl Panoramic View of the Palace and Gardens of Versailles John Vanderlyn (American, Kingston, New York 1775–1852 Kingston, New York) Date: 1818–19 Medium: Oil on canvas Accession Number: 52.184 On view in Gallery 735","lily_k86: timewemet,2D,Art2or3,Artwork,period_room","Period_Room"
"SET 40","385449643.jpg","-","G. Stein","Joe Josephs: 1,355,720 views - thank you","Contemplating Picasso's Gertrude Stein","'Joe Josephs: 1,355,720 views - thank you: met,Joe Josephs: 1,355,720 views - thank you: photos,Joe Josephs: 1,355,720 views - thank you: 2707,Joe Josephs: 1,355,720 views - thank you: joe,Joe Josephs: 1,355,720 views - thank you: josephs,Joe Josephs: 1,355,720 views - thank you: photography,Joe Josephs: 1,355,720 views - thank you: nikond700,Joe Josephs: 1,355,720 views - thank you: joejosephs,Joe Josephs: 1,355,720 views - thank you: metropolitanmuseum,Joe Josephs: 1,355,720 views - thank you: joejosephsphotography,Joe Josephs: 1,355,720 views - thank you: nikon,Joe Josephs: 1,355,720 views - thank you: nikoncamera,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephs,Joe Josephs: 1,355,720 views - thank you: allrightsreserved,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephsphotography,',Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephspho,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 40","385449654.jpg","-","Young Sketcher","Joe Josephs: 1,355,720 views - thank you","Student sketching a masterpiece","'Joe Josephs: 1,355,720 views - thank you: met,Joe Josephs: 1,355,720 views - thank you: photos,Joe Josephs: 1,355,720 views - thank you: 2707,Joe Josephs: 1,355,720 views - thank you: joe,Joe Josephs: 1,355,720 views - thank you: josephs,Joe Josephs: 1,355,720 views - thank you: photography,Joe Josephs: 1,355,720 views - thank you: nikond700,Joe Josephs: 1,355,720 views - thank you: joejosephs,Joe Josephs: 1,355,720 views - thank you: metropolitanmuseum,Joe Josephs: 1,355,720 views - thank you: joejosephsphotography,Joe Josephs: 1,355,720 views - thank you: nikon,Joe Josephs: 1,355,720 views - thank you: nikoncamera,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephs,Joe Josephs: 1,355,720 views - thank you: allrightsreserved,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephsphotography,',Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephspho,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 40","385449657.jpg","-","Contemplation","Joe Josephs: 1,355,720 views - thank you","Lost in the canvas","'Joe Josephs: 1,355,720 views - thank you: met,Joe Josephs: 1,355,720 views - thank you: photos,Joe Josephs: 1,355,720 views - thank you: 2707,Joe Josephs: 1,355,720 views - thank you: joe,Joe Josephs: 1,355,720 views - thank you: josephs,Joe Josephs: 1,355,720 views - thank you: photography,Joe Josephs: 1,355,720 views - thank you: nikond700,Joe Josephs: 1,355,720 views - thank you: joejosephs,Joe Josephs: 1,355,720 views - thank you: metropolitanmuseum,Joe Josephs: 1,355,720 views - thank you: joejosephsphotography,Joe Josephs: 1,355,720 views - thank you: nikon,Joe Josephs: 1,355,720 views - thank you: nikoncamera,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephs,Joe Josephs: 1,355,720 views - thank you: allrightsreserved,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephsphotography,',Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephspho,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 40","66372338.jpg","-","Fra Angelico and his people #9","ynatis","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 40","66372879.jpg","-","Fra Angelico and his people #2","ynatis","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 40","79132457.jpg","-","Conference Call","t_a_i_s","@ The Met","t_a_i_s: nyc,t_a_i_s: metmuseum,t_a_i_s: chuckclose,t_a_i_s: painting,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 40","99487076.jpg","-","Half","t_a_i_s","<a href=http://www.metmuseum.org>www.metmuseum.org</a>;","t_a_i_s: nyc,t_a_i_s: metmuseum,t_a_i_s: modern,t_a_i_s: art,t_a_i_s: galleries,t_a_i_s: museumwatchers,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 40","99879302.jpg","-","The big picture","t_a_i_s","<a href=http://www.metmuseum.org>www.metmuseum.org</a>;","t_a_i_s: nyc,t_a_i_s: metmuseum,t_a_i_s: modern,t_a_i_s: art,t_a_i_s: galleries,t_a_i_s: metropolitanmuseum,t_a_i_s: museumwatchers,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 40","2319432372.jpg","-","Metropolitan - Miro","Lu Marques","NA","Lu Marques: nyc,Lu Marques: newyork,Lu Marques: museu,Lu Marques: museo,Lu Marques: museum,Lu Marques: metropolitanmuseum,Lu Marques: ny,Lu Marques: miro,Lu Marques: usa,2D,Art2or3,painting,Artwork","Painting"
"SET 40","3174063193.jpg","-","LNYCart455","qpkarl","I believe this was made by dripping wax onto a canvas. At the <a href=http://en.wikipedia.org/wiki/Metropolitan_Museum_of_Art_New_York rel=nofollow>Metropolitan Museum of Art</a>, New York City.;;Sometimes it's good to take an understated and subtle 3D photo.;;NOTE: Look &quot;<a href=http://farm5.static.flickr.com/4054/4577026379_ec438d4f69_o.jpg rel=nofollow>wall-eyed</a>&quot; at the top pair or &quot;<a href=http://farm5.static.flickr.com/4058/4577026407_895e8bfdd2_o.jpg rel=nofollow>cross-eyed</a>&quot; at the bottom pair to get a 3D image from the fused pictures.","qpkarl: 3d,qpkarl: stereo,qpkarl: stereogram,qpkarl: stereograph,qpkarl: stereography,qpkarl: canondigitalrebel,qpkarl: newyorkcity,qpkarl: metropolitanmuseum,qpkarl: artgalleryandmuseums,qpkarl: art,qpkarl: manhattan,qpkarl: newyork,qpkarl: sculpture,qpkarl: stereographic,qpkarl: stereophotography,qpkarl: stereoscope,qpkarl: stereoscopic,qpkarl: stereoscopy,qpkarl: unitedstates,Description,2D,Art2or3,painting,Artwork","Painting"
"SET 40","3194727179.jpg","65.14.5","General Etienne-Maurice Gerard (17731852), Marshal of France","Maulleigh","Jacques-Louis David (French, 17481825);;Title;General Etienne-Maurice Gerard (17731852), Marshal of France;;Date;1816;;Medium;Oil on canvas;;Dimensions;77 5/8 x 53 5/8 in. (197.2 x 136.2 cm);;Credit Line;Purchase, Rogers and Fletcher Funds, and Mary Wetmore Shively Bequest, in memory of her husband, Henry L. Shively M.D., 1965;;Accession Number;65.14.5;;Signed, dated, and inscribed: (on pedestal base) L. DAVID. 1816 / BRUX[ELLES]; (on envelope) A Son Excellence / L[e] Ge[neral] Gerard / Com[mandant en] Chef. (To his excellency General Gerard, commander in chief)","Maulleigh: jacqueslouis,Maulleigh: david,Maulleigh: metropolitanmuseum,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: art,Maulleigh: met,AccessionInDesc,Description,2D,Art2or3,painting,Artwork","Painting"
"SET 40","3226217745.jpg","-","Castle of San Servando, Toledo","Maulleigh","Joaquin Sorolla y Bastida (Spanish, 18631923);;Title;Castle of San Servando, Toledo;;Date;1906;;Medium;Oil on canvas;;Dimensions;26 1/4 x 36 1/2 in. (66.7 x 92.7 cm);;In this landscape, Sorolla depicts the steep, barren hillside that rises from the banks of the river Tagus near the city of Toledo. In the upper left-hand corner of the composition, the Castle of San Servando is visible. It was erected by Alfonso VI (10721109) to protect the convent of San Servando. The style of this painting reflects the strong influence of French Impressionism on Sorolla. In 1909, this picture was included in the Sorolla exhibition at the Hispanic Society of America, New York, which attracted more than 150,000 visitors during its month-long run.","Maulleigh: castle,Maulleigh: san,Maulleigh: servando,Maulleigh: toledo,Maulleigh: joaquin,Maulleigh: sorolla,Maulleigh: y,Maulleigh: bastida,Maulleigh: metropolitanmuseum,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: art,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 40","3246165452.jpg","-","Master of the Saint Barbara Legend (Netherlandish, active late 15th century)","Maulleigh","Master of the Saint Barbara Legend (Netherlandish, active late 15th century);;Title;Abner's Messenger before David (?); The Queen of Sheba Bringing Gifts to Solomon; (verso) The Annunciation;;Date;ca. 1480;;Medium;Oil on wood;;Dimensions;Each panel 36 3/4 x 17 5/8 in. (93.3 x 44.8 cm);;These panels are the inside wings of a folding altarpiece and originally flanked an &quot;Adoration of the Magi&quot; (Galleria Colonna, Rome); the Old Testament narratives represented here prefigure the story of the Magi bearing gifts to the infant Christ. The kneeling donors portrayed in the foreground were probably members of a guild, lay confraternity, or civic group. The crosses that they hold were added later, after the donors had died.","Maulleigh: the,Maulleigh: queen,Maulleigh: sheba,Maulleigh: master,Maulleigh: saint,Maulleigh: barbara,Maulleigh: legend,Maulleigh: metropolitanmuseum,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: art,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 40","3213824411.jpg","-","Detail of Mark Rothko, Untitled, 1964","myelectricsheep","NA","myelectricsheep: metropolitanmuseumofart,myelectricsheep: newyorkcity,myelectricsheep: markrothko,myelectricsheep: metropolitanmuseum,myelectricsheep: modernart,Q,2D,Art2or3,painting,Artwork","Painting"
"SET 40","3245725338.jpg","-","Cross Cultural References","Trish Mayo","From the exhibit: The Philippe de Montebello Years: Curators Celebrate Three Decades of Acquisitions;","Trish Mayo: metropolitanmuseum,Trish Mayo: metropolitanmuseumofart,Trish Mayo: newyork,Trish Mayo: manhattan,Trish Mayo: costume,Trish Mayo: dress,Trish Mayo: asianart,3D,Art2or3,costume_textile,Artwork","Costume_Textile"
"SET 40","2765913427.jpg","29.100.370","La Petite Danseuse","The Other Pete","UPDATE: also posted <a href=http://www.peteconsidine.com/2010/08/august-break-avec-danseuse/ rel=nofollow>here</a>.  addl The Little Fourteen-Year-Old Dancer Edgar Degas (French, Paris 1834–1917 Paris) Date: model executed ca. 1880, cast 1922 Medium: Bronze, partially tinted, with cotton skirt and satin hair ribbon; wood base Accession Number: 29.100.370 On view in Gallery 815","The Other Pete: 6x6,The Other Pete: bw,The Other Pete: newyorkcity,The Other Pete: 120,The Other Pete: metropolitanmuseumofart,The Other Pete: edgardegas,The Other Pete: mamiyac220,The Other Pete: top50of2008,The Other Pete: metropolitanmuseum,The Other Pete: europeanpaintings,The Other Pete: aristaedu400,3D,Art2or3,2D,Artwork,painting_and_sculpture","Sculpture"
"SET 40","2850856917.jpg","-","Lovely helmet, but still...French...","LeoFed","A very French helmet, which can be seen at the Equestrian Court at the Met Museum. (I do actually love the French.)","LeoFed: helmet,LeoFed: armor,LeoFed: medieval,LeoFed: metropolitan,LeoFed: museum,LeoFed: art,LeoFed: new,LeoFed: york,LeoFed: metropolitanmuseum,3D,Art2or3,arms_armor,Artwork","Arms_Armor"
"SET 40","3001244603.jpg","-","SDC14646","madcowalien","VLUU L100, M100 / Samsung L100, M100","madcowalien: nyc,madcowalien: themetnyc,madcowalien: themet,madcowalien: museum,madcowalien: newyorkcity,3D,Art2or3,arms_armor,Artwork","Arms_Armor"
"SET 40","3001245233.jpg","-","SDC14648","madcowalien","VLUU L100, M100 / Samsung L100, M100","madcowalien: nyc,madcowalien: themetnyc,madcowalien: themet,madcowalien: museum,madcowalien: newyorkcity,3D,Art2or3,arms_armor,Artwork","Arms_Armor"
"SET 40","3001245961.jpg","-","SDC14649","madcowalien","VLUU L100, M100 / Samsung L100, M100","madcowalien: nyc,madcowalien: themetnyc,madcowalien: themet,madcowalien: museum,madcowalien: newyorkcity,3D,Art2or3,arms_armor,Artwork","Arms_Armor"
"SET 40","3001248647.jpg","-","SDC14654","madcowalien","VLUU L100, M100 / Samsung L100, M100","madcowalien: nyc,madcowalien: themetnyc,madcowalien: themet,madcowalien: museum,madcowalien: newyorkcity,3D,Art2or3,arms_armor,Artwork","Arms_Armor"
"SET 40","3001250745.jpg","-","SDC14658","madcowalien","VLUU L100, M100 / Samsung L100, M100","madcowalien: nyc,madcowalien: themetnyc,madcowalien: themet,madcowalien: museum,madcowalien: newyorkcity,3D,Art2or3,fresco_mosaic,Artwork","Fresco_Mosaic"
"SET 40","3001260155.jpg","-","SDC14681","madcowalien","VLUU L100, M100 / Samsung L100, M100","madcowalien: nyc,madcowalien: themetnyc,madcowalien: themet,madcowalien: museum,madcowalien: newyorkcity,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 40","3002080618.jpg","-","SDC14635","madcowalien","VLUU L100, M100 / Samsung L100, M100","madcowalien: nyc,madcowalien: themetnyc,madcowalien: themet,madcowalien: museum,madcowalien: newyorkcity,3D,Art2or3,Artwork","Book_Manuscript"
"SET 40","3002083942.jpg","-","SDC14651","madcowalien","VLUU L100, M100 / Samsung L100, M100","madcowalien: nyc,madcowalien: themetnyc,madcowalien: themet,madcowalien: museum,madcowalien: newyorkcity,3D,Art2or3,arms_armor,Artwork","Arms_Armor"
"SET 40","3002092480.jpg","-","SDC14674","madcowalien","VLUU L100, M100 / Samsung L100, M100","madcowalien: nyc,madcowalien: themetnyc,madcowalien: themet,madcowalien: museum,madcowalien: newyorkcity,3D,Art2or3,architecture,Artwork","Architecture"
"SET 40","3171333933.jpg","-","20081227_met02","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,jewelry,Artwork","Jewelry"
"SET 40","3171335873.jpg","-","20081227_met29","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,Artwork,book_and_sculpture","Sculpture"
"SET 40","3171336559.jpg","-","20081227_met38","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,musical_instrument,Artwork","Musical_Instrument"
"SET 40","3171336639.jpg","-","20081227_met39","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,musical_instrument,Artwork","Musical_Instrument"
"SET 40","3171336709.jpg","-","20081227_met40","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,musical_instrument,Artwork","Musical_Instrument"
"SET 40","3171338141.jpg","-","20081227_met56","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,rubicat: egyptianart,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 40","3171339761.jpg","-","20081227_met77","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 40","3172164400.jpg","-","20081227_met05","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 40","3172166206.jpg","-","20081227_met30","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 40","3172167758.jpg","-","20081227_met46","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 40","3172168358.jpg","-","20081227_met54","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 40","3172170842.jpg","-","20081227_met85","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 40","317932855.jpg","-","Tiffany Stained Glass Widow","Trish Mayo","NA","Trish Mayo: metropolitanmuseum,Trish Mayo: newyork,Trish Mayo: art,Trish Mayo: manhattan,Trish Mayo: metropolitanmuseumofart,Trish Mayo: stainedglass,Trish Mayo: windows,Trish Mayo: tiffany,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 40","3182980904.jpg","-","Degas","Teocat","Ballerine al Metropolitan Museum NYC","Teocat: newyorkcity,Teocat: metropolitanmuseum,Teocat: degas,Teocat: ballerina,Teocat: dancer,Teocat: met,Teocat: nyc,Teocat: timewemet,Teocat: manhattan,Teocat: newyork,Description,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 40","3172169818.jpg","-","20081227_met72","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,architecture,Artwork","Architecture"
"SET 40","3289316306.jpg","-","time_we_met.","alessia_sf","NA","alessia_sf: timewemet,3D,Art2or3,Inhabited,fresco_mosaic,Artwork","Fresco_Mosaic"
"SET 40","3291855292.jpg","-","Real people?  No, they're only two inches tall!","lily_k86","NA","lily_k86: timewemet,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 40","504172929.jpg","-","IMG_0569","a frost on the barley","NA","a frost on the barley: themetropolitanmuseumofart,a frost on the barley: newyork,a frost on the barley: metropolitanmuseum,3D,Art2or3,arms_armor,Artwork","Arms_Armor"
"SET 40","504172965.jpg","-","IMG_0566","a frost on the barley","NA","a frost on the barley: themetropolitanmuseumofart,a frost on the barley: newyork,a frost on the barley: metropolitanmuseum,3D,Art2or3,arms_armor,Artwork","Arms_Armor"
"SET 40","541803018.jpg","-","The met 3","a frost on the barley","Room of musical instruments at The Metropolitan Museum of Art","a frost on the barley: themetropolitanmuseumofart,a frost on the barley: newyork,a frost on the barley: panoramic,a frost on the barley: metropolitanmuseum,Description,3D,Art2or3,Stylized,musical_instrument,Artwork","Musical_Instrument"
"SET 40","3171400844.jpg","-","IMG_0203","thexgrouch","NA","thexgrouch: metropolitanmuseum,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 40","3171401130.jpg","-","IMG_0206","thexgrouch","NA","thexgrouch: metropolitanmuseum,3D,Art2or3,Artwork,decorative_object,furniture_and_decorative_object","Furniture"
"SET 40","2318634151.jpg","-","Metropolitan - Cruzadas","Lu Marques","NA","Lu Marques: nyc,Lu Marques: newyork,Lu Marques: museu,Lu Marques: museo,Lu Marques: museum,Lu Marques: metropolitanmuseum,Lu Marques: ny,Lu Marques: usa,3D,Art2or3,arms_armor,Artwork","Arms_Armor"
