"Category","File Name","Job Identifier","Title","Creator","Description","Keywords","Artwork_Type"
"SET 17","5619449743.jpg","-","NYC: MetMuseum - primi passi da Millet","agennari","(14 marzo 2011) &quot;Primi passi, da Millet&quot; opera del 1890. Molto poetica.","agennari: newyork,agennari: vangogh,agennari: metropoitanmuseum,agennari: metmuseum,Art2o3,2D,painting,Artwork","Painting"
"SET 17","5619450551.jpg","-","NYC: MetMuseum - Cipressi","agennari","(14 marzo 2011) Opera di VVG realizzata nel 1889","agennari: newyork,agennari: vangogh,agennari: metropoitanmuseum,agennari: metmuseum,Art2o3,2D,painting,Artwork","Painting"
"SET 17","5619453563.jpg","-","NYC: MetMuseum - cipressi (dettaglio della Luna)","agennari","(14 marzo 2011) Dettaglio della Luna e delle pennellate caratteristiche dell'opera di Van Gogh &quot;Cipressi&quot; (1889)","agennari: newyork,agennari: vangogh,agennari: metropoitanmuseum,agennari: metmuseum,agennari: moon,Art2o3,2D,painting,Artwork","Painting"
"SET 17","5619474243.jpg","-","NYC: MetMuseum - Francesco studia Van Gogh","agennari","(14 marzo 2011) Francesco analizza a fondo l'autoritratto di Van Gogh","agennari: newyork,agennari: metropolitanmuseum,agennari: metmuseum,agennari: vangogh,Art2o3,2D,Inhabited,painting,Artwork","Painting"
"SET 17","5619982640.jpg","-","NYC: MetMuseum - Le figlie di Catulle Mendes","agennari","(14 marzo 2011) Una delle opere che hanno reso immortale Pierre-Auguste Renoir: &quot;Le figlie di Catulle Mendes&quot;. Le figli si chiamano Huguette, Claudine e Helyonne","agennari: newyork,agennari: metropolitanmuseum,agennari: metmuseum,agennari: renoir,Art2o3,2D,painting,Artwork","Painting"
"SET 17","5620005252.jpg","-","NYC: MetMuseum - natura morta Cezanniana","agennari","(14 marzo 2011) &quot;Still Life with Apples and a Pot of Primroses&quot; e il nome di quest'opera assolutamente rappresentativa dell'arte di Cezanne","agennari: newyork,agennari: metropoitanmuseum,agennari: metmuseum,agennari: cezanne,Art2o3,2D,painting,Artwork","Painting"
"SET 17","5620008688.jpg","-","NYC: MetMuseum - Renoir 78","agennari","(14 marzo 2011) La firma del grande artista di Limoges","agennari: newyork,agennari: metropoitanmuseum,agennari: renoir,agennari: metmuseum,Art2o3,2D,painting,Artwork","Painting"
"SET 17","5620010964.jpg","-","NYC: MetMuseum - Monet+Monet+Monet","agennari","(14 marzo 2011) Tre opere dal valore inimmaginabile di Claude Monet.","agennari: newyork,agennari: metropoitanmuseum,agennari: monet,agennari: metmuseum,Art2o3,2D,painting,Artwork","Painting"
"SET 17","5620013954.jpg","-","NYC: MetMuseum - Francesco a Sainte Adresse","agennari","(14 marzo 2011) Francesco incantato dopo la spiegazione della guida davanti ad uno dei dipinti piu noti di Claude Monet","agennari: newyork,agennari: metropoitanmuseum,agennari: monet,agennari: metmuseum,Art2o3,2D,Inhabited,painting,Artwork","Painting"
"SET 17","5620018384.jpg","-","NYC: MetMuseum - regata a Sainte Adresse","agennari","(14 marzo 2011) Altra opera notissima di Claude Monet","agennari: newyork,agennari: metropoitanmuseum,agennari: monet,agennari: metmuseum,Art2o3,2D,painting,Artwork","Painting"
"SET 17","5620020710.jpg","-","NYC: MetMuseum - Laura a Sainte Adresse","agennari","(14 marzo 2011) Laura dopo aver studiato a fondo l'opera di Claude Monet","agennari: newyork,agennari: metropoitanmuseum,agennari: monet,agennari: metmuseum,Art2o3,2D,Inhabited,painting,Artwork","Painting"
"SET 17","5620028728.jpg","-","NYC: MetMuseum - ninfee","agennari","(14 marzo 2011) Una delle maxi opere di Monet dedicate alle ninfee","agennari: newyork,agennari: metropoitanmuseum,agennari: monet,agennari: metmuseum,agennari: waterlilies,Art2o3,2D,painting,Artwork","Painting"
"SET 17","5620029506.jpg","-","NYC: MetMuseum - Campo di grano con cipressi","agennari","(14 marzo 2011) Opera del 1889, del pittore olandese Vincent Van Gogh","agennari: newyork,agennari: metropoitanmuseum,agennari: vangogh,agennari: metmuseum,Art2o3,2D,painting,Artwork","Painting"
"SET 17","5620031990.jpg","-","NYC: MetMuseum - Raccoglitrici di olive","agennari","(14 marzo 2011) Un'opera meno nota di Van Gogh","agennari: newyork,agennari: metropoitanmuseum,agennari: metmuseum,agennari: vangogh,Art2o3,2D,painting,Artwork","Painting"
"SET 17","5620033774.jpg","-","NYC: MetMuseum - Campo di grano con cipressi","agennari","(14 marzo 2011) Uno dei capolavori piu noti del maestro olandese","agennari: newyork,agennari: vangogh,agennari: metropoitanmuseum,agennari: metmuseum,Art2o3,2D,painting,Artwork","Painting"
"SET 17","5620036070.jpg","-","NYC: MetMuseum - La Orana Maria","agennari","(14 marzo 2011) Forse il dipinto piu noto di Gauguin. Una Madonna con Bambino sulle spalle in un contesto polinesiano. C'e anche un angelo (quello con le ali gialle) in versione tahitiana","agennari: newyork,agennari: gauguin,agennari: metropoitanmuseum,agennari: metmuseum,Art2o3,2D,painting,Artwork","Painting"
"SET 17","5620059214.jpg","-","NYC: MetMuseum - Autoritratto con cappello di paglia","agennari","(14 marzo 2011) Versione senza pipa dell'autoritratto di Van Gogh","agennari: newyork,agennari: metropolitanmuseum,agennari: metmuseum,agennari: vangogh,Art2o3,2D,painting,Artwork","Painting"
"SET 17","5620064498.jpg","-","NYC: MetMuseum - Vincent 87","agennari","(14 marzo 2011) La firma (sfocata) del maestro olandese","agennari: newyork,agennari: metropolitanmuseum,agennari: metmuseum,agennari: vangogh,Art2o3,2D,painting,Artwork","Painting"
"SET 17","5696531349.jpg","2003.20.12","Reclining Nude by Renoir in the Metropolitan Museum of Art, August 2010","ElissaSCA","Artist: Auguste Renoir (French, Limoges 18411919 Cagnes-sur-Mer);;Title: Reclining Nude;;Date: 1883;;Medium: Oil on canvas;;Dimensions: 25 5/8 x 32 in. (65.1 x 81.3 cm);;Classification: Paintings;;Credit Line: The Walter H. and Leonore Annenberg Collection, Bequest of Walter H. Annenberg, 2002;;Accession Number: 2003.20.12;;Gallery Label:;;Nudes and the grand tradition of classical art preoccupied Renoir in the 1880s. In this painting, he paid homage to Ingres's &quot;Grande Odalisque&quot; (Musee du Louvre, Paris), although he transformed Ingres's cool courtesan into a healthy, pink-cheeked girl, and the harem into an Impressionist landscape reminiscent of the Channel coast.;;Text from: <a href=http://www.metmuseum.org/Works_of_Art/collection_database/european_paintings/reclining_nude_auguste_renoir//objectview.aspx?OID=110002469&amp;collID=11&amp;dd1=11 rel=nofollow>www.metmuseum.org/Works_of_Art/collection_database/europe...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2010,ElissaSCA: renoir,ElissaSCA: 19thcentury,ElissaSCA: french,ElissaSCA: painting,ElissaSCA: impressionism,ElissaSCA: fujifinepixs6000fd,Art2o3,2D,AccessionInDesc,Description,painting,Artwork","Painting"
"SET 17","5696531355.jpg","2003.20.12","Detail of Reclining Nude by Renoir in the Metropolitan Museum of Art, August 2010","ElissaSCA","Artist: Auguste Renoir (French, Limoges 18411919 Cagnes-sur-Mer);;Title: Reclining Nude;;Date: 1883;;Medium: Oil on canvas;;Dimensions: 25 5/8 x 32 in. (65.1 x 81.3 cm);;Classification: Paintings;;Credit Line: The Walter H. and Leonore Annenberg Collection, Bequest of Walter H. Annenberg, 2002;;Accession Number: 2003.20.12;;Gallery Label:;;Nudes and the grand tradition of classical art preoccupied Renoir in the 1880s. In this painting, he paid homage to Ingres's &quot;Grande Odalisque&quot; (Musee du Louvre, Paris), although he transformed Ingres's cool courtesan into a healthy, pink-cheeked girl, and the harem into an Impressionist landscape reminiscent of the Channel coast.;;Text from: <a href=http://www.metmuseum.org/Works_of_Art/collection_database/european_paintings/reclining_nude_auguste_renoir//objectview.aspx?OID=110002469&amp;collID=11&amp;dd1=11 rel=nofollow>www.metmuseum.org/Works_of_Art/collection_database/europe...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2010,ElissaSCA: renoir,ElissaSCA: 19thcentury,ElissaSCA: french,ElissaSCA: painting,ElissaSCA: impressionism,ElissaSCA: fujifinepixs6000fd,Art2o3,2D,AccessionInDesc,Description,painting,Artwork","Painting"
"SET 17","5697095824.jpg","1992.374","Shoes by Van Gogh in the Metropolitan Museum of Art, November 2008","ElissaSCA","Shoes, 1888;Vincent van Gogh (Dutch, 18531890);Oil on canvas ;18 x 21 3/4 in. (45.7 x 55.2 cm);Signed (lower left): Vincent;Purchase, The Annenberg Foundation Gift, 1992 (1992.374) ;;;Van Gogh painted several still lifes of shoes or boots during his Paris period. This picture, painted later in Arles, evinces a unique return to the earlier motif.;;Text from: <a href=http://www.metmuseum.org/toah/works-of-art/1992.374 rel=nofollow>www.metmuseum.org/toah/works-of-art/1992.374</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: vangogh,ElissaSCA: dutch,ElissaSCA: 19thcentury,ElissaSCA: postimpressionism,ElissaSCA: stilllife,ElissaSCA: shoe,ElissaSCA: painting,ElissaSCA: fujifinepixs6000fd,Art2o3,2D,painting,Artwork","Painting"
"SET 17","5697095830.jpg","1992.374","Detail of Shoes by Van Gogh in the Metropolitan Museum of Art, November 2008","ElissaSCA","Shoes, 1888;Vincent van Gogh (Dutch, 18531890);Oil on canvas ;18 x 21 3/4 in. (45.7 x 55.2 cm);Signed (lower left): Vincent;Purchase, The Annenberg Foundation Gift, 1992 (1992.374) ;;;Van Gogh painted several still lifes of shoes or boots during his Paris period. This picture, painted later in Arles, evinces a unique return to the earlier motif.;;Text from: <a href=http://www.metmuseum.org/toah/works-of-art/1992.374 rel=nofollow>www.metmuseum.org/toah/works-of-art/1992.374</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: vangogh,ElissaSCA: dutch,ElissaSCA: 19thcentury,ElissaSCA: postimpressionism,ElissaSCA: stilllife,ElissaSCA: shoe,ElissaSCA: painting,ElissaSCA: fujifinepixs6000fd,Art2o3,2D,painting,Artwork","Painting"
"SET 17","5697129182.jpg","61.101.14","A Waitress at Duval's Restaurant by Renoir in the Metropolitan Museum of Art, November 2008","ElissaSCA","Artist: Auguste Renoir (French, Limoges 18411919 Cagnes-sur-Mer);;Title: A Waitress at Duval's Restaurant;;Date: ca. 1875;;Medium: Oil on canvas;;Dimensions: 39 1/2 x 28 1/8 in. (100.3 x 71.4 cm);;Classification: Paintings;;Credit Line: Bequest of Stephen C. Clark, 1960;;Accession Number: 61.101.14;;Gallery Label:;;In this painting, Renoir portrays a waitress who worked at one of several Parisian restaurants established by a butcher named Duval. These &quot;Etablissements de Bouillon&quot; were described in an 1881 Baedeker guidebook as offering a limited and affordable menu to patrons &quot;waited on by women, soberly garbed, and not unlike sisters of charity.&quot; Renoir imparted to his comely model an unaffected grace, and, as he once explained in a different context, &quot;I like painting best when it looks eternal without boasting about it: an everyday eternity, revealed on the street corner: a servant-girl pausing a moment as she scours a saucepan, and becoming a Juno on Olympus.&quot; ;;Text from: <a href=http://www.metmuseum.org/Works_of_Art/collection_database/european_paintings/a_waitress_at_duval_s_restaurant_auguste_renoir//objectview.aspx?OID=110001888&amp;collID=11&amp;dd1=11 rel=nofollow>www.metmuseum.org/Works_of_Art/collection_database/europe...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: 19thcentury,ElissaSCA: french,ElissaSCA: impressionism,ElissaSCA: renoir,ElissaSCA: painting,ElissaSCA: portrait,ElissaSCA: fujifinepixs6000fd,Art2o3,2D,AccessionInDesc,Description,painting,Artwork","Painting"
