"Category","File Name","Job Identifier","Title","Creator","Description","Keywords","Artwork_Type"
"SET 23","2300308371.jpg","49.7.41","Detail of Don Manuel Osorio by Goya in the Metropolitan Museum of Art, December 2007","ElissaSCA","Manuel Osorio Manrique de Zuniga (17841792), possibly 1790s;Francisco de Goya y Lucientes (Spanish, 17461828);Oil on canvas; 50 x 40 in. (127 x 101.6 cm);The Jules Bache Collection, 1949 (49.7.41) ; ;The sitter is the son of the Count and Countess of Altamira. Outfitted in a splendid red costume, he is shown playing with a pet magpie (which holds the painter's calling card in its beak), a cage full of finches, and three wide-eyed cats. In Christian art birds frequently symbolize the soul, and in Baroque art caged birds are symbolic of innocence. Goya may have intended this portrait as an illustration of the frail boundaries that separate the child's world from the forces of evil or as a commentary on the fleeting nature of innocence and youth.;;The picture is one of several portraits commissioned by the Altamiras after Goya was appointed painter to the king in 1786. It may have been executed after the child's death in 1792, since the imagery and sinister undertone seem more characteristic of Goya's works of the 1790s.;;Text from: <a href=http://www.metmuseum.org/Works_of_Art/collection_database/Manuel_Osorio_Manrique_de_Zuniga_1784_1792_Francisco_de_Goya_y_Lucientes/ViewObject.aspx?depNm=european_paintings&amp;pID=-1&amp;kWd=Goya&amp;OID=110000987&amp;vW=-1&amp;Pg=1&amp;St=0&amp;StOd=1&amp;vT=1>www.metmuseum.org/Works_of_Art/collection_database/Manuel...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: art,ElissaSCA: museum,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: goya,ElissaSCA: spanish,ElissaSCA: painting,ElissaSCA: fujifinepixs6000fd,ElissaSCA: portrait,ElissaSCA: red,2D,Art2o3,painting,Artwork","Painting"
"SET 23","2300308375.jpg","49.7.41","Detail of Don Manuel Osorio by Goya in the Metropolitan Museum of Art, December 2007","ElissaSCA","Manuel Osorio Manrique de Zuniga (17841792), possibly 1790s;Francisco de Goya y Lucientes (Spanish, 17461828);Oil on canvas; 50 x 40 in. (127 x 101.6 cm);The Jules Bache Collection, 1949 (49.7.41) ; ;The sitter is the son of the Count and Countess of Altamira. Outfitted in a splendid red costume, he is shown playing with a pet magpie (which holds the painter's calling card in its beak), a cage full of finches, and three wide-eyed cats. In Christian art birds frequently symbolize the soul, and in Baroque art caged birds are symbolic of innocence. Goya may have intended this portrait as an illustration of the frail boundaries that separate the child's world from the forces of evil or as a commentary on the fleeting nature of innocence and youth.; ;; ;;The picture is one of several portraits commissioned by the Altamiras after Goya was appointed painter to the king in 1786. It may have been executed after the child's death in 1792, since the imagery and sinister undertone seem more characteristic of Goya's works of the 1790s.;;Text from: <a href=http://www.metmuseum.org/Works_of_Art/collection_database/Manuel_Osorio_Manrique_de_Zuniga_1784_1792_Francisco_de_Goya_y_Lucientes/ViewObject.aspx?depNm=european_paintings&amp;pID=-1&amp;kWd=Goya&amp;OID=110000987&amp;vW=-1&amp;Pg=1&amp;St=0&amp;StOd=1&amp;vT=1>www.metmuseum.org/Works_of_Art/collection_database/Manuel...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: art,ElissaSCA: museum,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: goya,ElissaSCA: spanish,ElissaSCA: painting,ElissaSCA: fujifinepixs6000fd,ElissaSCA: red,ElissaSCA: cat,ElissaSCA: bird,2D,Art2o3,painting,Artwork","Painting"
"SET 23","2300308377.jpg","49.7.41","Detail of Don Manuel Osorio by Goya in the Metropolitan Museum of Art, December 2007","ElissaSCA","Manuel Osorio Manrique de Zuniga (17841792), possibly 1790s;Francisco de Goya y Lucientes (Spanish, 17461828);Oil on canvas; 50 x 40 in. (127 x 101.6 cm);The Jules Bache Collection, 1949 (49.7.41) ; ;The sitter is the son of the Count and Countess of Altamira. Outfitted in a splendid red costume, he is shown playing with a pet magpie (which holds the painter's calling card in its beak), a cage full of finches, and three wide-eyed cats. In Christian art birds frequently symbolize the soul, and in Baroque art caged birds are symbolic of innocence. Goya may have intended this portrait as an illustration of the frail boundaries that separate the child's world from the forces of evil or as a commentary on the fleeting nature of innocence and youth.; ;The picture is one of several portraits commissioned by the Altamiras after Goya was appointed painter to the king in 1786. It may have been executed after the child's death in 1792, since the imagery and sinister undertone seem more characteristic of Goya's works of the 1790s.;;Text from: <a href=http://www.metmuseum.org/Works_of_Art/collection_database/Manuel_Osorio_Manrique_de_Zuniga_1784_1792_Francisco_de_Goya_y_Lucientes/ViewObject.aspx?depNm=european_paintings&amp;pID=-1&amp;kWd=Goya&amp;OID=110000987&amp;vW=-1&amp;Pg=1&amp;St=0&amp;StOd=1&amp;vT=1>www.metmuseum.org/Works_of_Art/collection_database/Manuel...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: art,ElissaSCA: museum,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: goya,ElissaSCA: spanish,ElissaSCA: painting,ElissaSCA: fujifinepixs6000fd,ElissaSCA: bird,2D,Art2o3,painting,Artwork","Painting"
"SET 23","2994992265.jpg","1999.363.81","My Life Black and White by Yves Tanguy in the Metropolitan Museum of Art, March 2008","ElissaSCA","Yves Tanguy. American, born in France, 1900-1955.;;My Life, Black and White;1944;Oil on canvas;;Accession # 1999.363.81;;Interlocking organic shapes of sharp and dull appendages support one another like a monument in Tanguy's characteristic space. Having met the poet Andre Breton in 1925, Tanguy remained true to the Surrealist movement throughout his work, borrowing shapes and motifs from Jean Arp and Joan Miro.;;Text from the Metropolitan Museum of Art label.","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: modern,ElissaSCA: painting,ElissaSCA: surrealism,ElissaSCA: fujifinepixs6000fd,Description,AccessionInDesc,2D,Art2o3,painting,Artwork","Painting"
"SET 23","3021237319.jpg","1996.403.10","Ariadne by Giorgio De Chirico in the Metropolitan Museum of Art, March 2008","ElissaSCA","Ariadne, 1913;Giorgio de Chirico (Italian, born Greece, 18881978);Oil and graphite on canvas; 53 3/8 x 71 in. (135.6 x 180.3 cm);Bequest of Florene M. Schoenborn, 1995 (1996.403.10);;Born in Greece to Italian parents, Giorgio de Chirico received his first drawing lessons at the Polytechnic Institute in Athens in 1900. In 1906, the family moved to Munich, where he attended the Academy of Fine Arts, becoming acquainted with the magic realism of Swiss-German painter Arnold Bocklin and the writings of Friedrich Nietzsche, who encouraged the artist to &quot;refute reality.&quot; At various important junctures in his career, de Chirico lived in Paris (191115, 192532), as well as the United States (193638), but he spent most of his life in Italy. In Ferrara in 1917, he met the artist Carlo Carra, with whom he articulated a &quot;metaphysical&quot; style of painting in which an illogical reality seemed credible. Although the Metaphysical School was short-lived, its ramifications were felt in subsequent art movements, such as Dada and Surrealism.;;This composition presents one of the artist's famous deserted public squares. Somber monolithic arches on the right cast heavy geometric shadows, while on the left is a statue of the sleeping Ariadne. The statue, a Roman copy of a lost Hellenistic sculpture of Ariadne asleep on the island of Naxos after being abandoned by Theseus, had great symbolic meaning for de Chirico, perhaps because it evoked the classical past of his native Greece. In a series of five paintings, all from 1913, Ariadne is depicted from various angles, horizontally, vertically, and in partial close-up. Such early paintings, with their magical dreamlike qualities, were greatly admired by the Surrealists.;;Text from: <a href=http://www.metmuseum.org/toah/ho/11/eust/ho_1996.403.10.htm>www.metmuseum.org/toah/ho/11/eust/ho_1996.403.10.htm</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: modern,ElissaSCA: painting,ElissaSCA: italian,ElissaSCA: dechirico,ElissaSCA: fujifinepixs6000fd,2D,Art2o3,painting,Artwork","Painting"
"SET 23","4730374988.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2o3,painting,Artwork","Painting"
"SET 23","4762239327.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2o3,painting,Artwork","Painting"
"SET 23","4762874982.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2o3,painting,Artwork","Painting"
"SET 23","4993371427.jpg","-","New York","dok1969","NA","NA,2D,Art2o3,painting,Artwork","Painting"
"SET 23","4993373529.jpg","-","New York","dok1969","NA","NA,2D,Art2o3,painting,Artwork","Painting"
"SET 23","5172309377.jpg","67.241","Detail of The Garden at Sainte-Adresse by Monet in the Metropolitan Museum of Art, November 2009","ElissaSCA","Artist: Claude Monet (French, 18401926);;Title: Garden at Sainte-Adresse;;Date: 1867;;Medium: Oil on canvas;;Dimensions: 38 5/8 x 51 1/8 in. (98.1 x 129.9 cm);;Classification: Paintings;;Credit Line: Purchase, special contributions and funds given or bequeathed by friends of the Museum, 1967;;Accession Number: 67.241;;Text from: <a href=http://www.metmuseum.org/Works_of_Art/collection_database/european_paintings/garden_at_sainte_adresse_claude_monet//objectview.aspx?OID=110001581&amp;collID=11&amp;dd1=11 rel=nofollow>www.metmuseum.org/Works_of_Art/collection_database/europe...</a>;;and;;Claude Monet;French, 1840-1926;;Garden at Saint-Adresse, 1867;Oil on canvas;Signed (lower right): Claude Monet;;Accession Number: 67.241;;Monet painted this canvas in the summer of 1867 in a Sainte-Adresse garden with a view of Honfleur at the horizon. The models were probably Monets father Adolphe, in the foreground; Monets cousin Jeanne Marguerite Lecadre at the garden fence; Dr. Adolphe Lecadre, her father; and perhaps Lecadres other daughter, Sophie, the woman seated in the foreground with her back to the viewer. Although this scene projects affluent domesticity, it is by no means a family portrait. Monets relations with his father were tense that summer, owing to family disapproval of the young artists liaison with his companion, Camielle Doncieux. ;;Monet called this work the Chinese painting in which there are flags; Renoir referred to it as the Japanese painting with little flags. In the 1860s, the compositions flat horizontal bands of color would have reminded sophisticated viewers of Japanese color wood-block prints, which were avidly collected by Monet, Manet, Renoir, Whistler, and others in their circle. The print by the Japanese artist Hokusai that may have inspired this picture remains today at Monets house at Giverny.;;Text from the Metropolitan Museum of Art label. ;","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: fujifinepixs6000fd,ElissaSCA: 19thcentury,ElissaSCA: french,ElissaSCA: painting,ElissaSCA: monet,ElissaSCA: 2009,ElissaSCA: impressionism,Description,AccessionInDesc,2D,Art2o3,painting,Artwork","Painting"
"SET 23","5193246137.jpg","-","NYC - The Met","christiNYCa","NA","christiNYCa: themetropolitanmuseumofart,christiNYCa: themet,christiNYCa: artmuseum,christiNYCa: nyc,christiNYCa: manhattan,christiNYCa: fifthavenue,christiNYCa: museummile,christiNYCa: gothamist,christiNYCa: newyorkcity,2D,Art2o3,painting,Artwork","Painting"
"SET 23","5193248011.jpg","-","NYC - The Met","christiNYCa","NA","christiNYCa: themetropolitanmuseumofart,christiNYCa: themet,christiNYCa: artmuseum,christiNYCa: nyc,christiNYCa: manhattan,christiNYCa: fifthavenue,christiNYCa: museummile,christiNYCa: gothamist,christiNYCa: newyorkcity,2D,Art2o3,painting,Artwork","Painting"
