"Category","File Name","Job Identifier","Title","Creator","Description","Keywords","Artwork_Type"
"SET 04","8333155363.jpg","87.25","Metropolitan","amandabenizzi","NA  addl  The Horse Fair Rosa Bonheur (French, Bordeaux 1822–1899 Thomery) Date: 1852–55 Medium: Oil on canvas Accession Number: 87.25 On view in Gallery 812","amandabenizzi: blonde,amandabenizzi: blond,amandabenizzi: brunette,amandabenizzi: girl,amandabenizzi: woman,amandabenizzi: jacket,amandabenizzi: fashion,amandabenizzi: style,amandabenizzi: floor,amandabenizzi: wood,amandabenizzi: pattern,amandabenizzi: metropolitan,amandabenizzi: met,amandabenizzi: nyc,amandabenizzi: new,amandabenizzi: york,amandabenizzi: newyorkcity,amandabenizzi: newyork,amandabenizzi: painting,amandabenizzi: art,amandabenizzi: pro,amandabenizzi: beautiful,amandabenizzi: amazing,amandabenizzi: artwork,amandabenizzi: christmas,amandabenizzi: horses,amandabenizzi: gold,amandabenizzi: brown,amandabenizzi: black,amandabenizzi: white,amandabenizzi: orange,amandabenizzi: blue,amandabenizzi: trees,amandabenizzi: people,amandabenizzi: person,amandabenizzi: museum,amandabenizzi: building,amandabenizzi: colorful,amandabenizzi: color,amandabenizzi: canon,amandabenizzi: america,amandabenizzi: unitedstates,amandabenizzi: metropolitanmuseum,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8373997125.jpg","-","EmptyBenches TheMET(673)","rverc","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8407306064.jpg","-","The caper","rverc",";Their co-conspirator pensively waits with arms crossed as they keep their eyes on the guard and plot their break out escape;;;","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8411224665.jpg","-","Other interests","Everita","Manhattan, MET","Everita: met,Everita: manhattan,Everita: newyork,Everita: museum,Everita: children,Everita: nikond5100,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8483201265.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8483208201.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8483213353.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8483434217.jpg","52.81","The Metropolitan Museum of Art","Alex E. Pajares","NA  addl The Musicians Caravaggio (Michelangelo Merisi) (Italian, Milan or Caravaggio 1571–1610 Porto Ercole) Date: ca. 1595 Medium: Oil on canvas Accession Number: 52.81 On view in Gallery 621","NA,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8483435043.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8483436553.jpg","17.120.204","The Metropolitan Museum of Art","Alex E. Pajares","NA  addl Charlotte du Val d'Ognes (died 1868) Marie Denise Villers (French, Paris 1774–1821 Paris (?)) Date: 1801 Medium: Oil on canvas Accession Number: 17.120.204 On view in Gallery 613","NA,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8483616617.jpg","12.227","The Metropolitan Museum of Art","Alex E. Pajares","NA  addl google images My Bunkie Charles Schreyvogel (1861–1912) Date: finished 1899 Medium: Oil on canvas Accession Number: 12.227 On view in Gallery 765 ","NA,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8483620431.jpg","08.130","The Metropolitan Museum of Art","Alex E. Pajares","NA  addl google images Augustus Saint-Gaudens Kenyon Cox (American, Warren, Ohio 1856–1919 New York) Date: 1887, replica 1908 Medium: Oil on canvas Accession Number: 08.130 On view in Gallery 764","NA,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8483621399.jpg","16.53","The Metropolitan Museum of Art","Alex E. Pajares","NA  addl Madame X (Madame Pierre Gautreau) John Singer Sargent (American, Florence 1856–1925 London) Date: 1883–84 Medium: Oil on canvas Accession Number: 16.53 On view in Gallery 771","NA,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8483622399.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8484294684.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8484295674.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8484297124.jpg","61.101.7","The Metropolitan Museum of Art","Alex E. Pajares","NA  addl google images The Singer in Green Edgar Degas (French, Paris 1834–1917 Paris) Date: ca. 1884 Medium: Pastel on light blue laid paper Accession Number: 61.101.7 On view in Gallery 816","NA,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8484298368.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8484299680.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8484301102.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8484301394.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8484306942.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8484527804.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8484528998.jpg","56.48","The Metropolitan Museum of Art","Alex E. Pajares","NA  addl google The Vision of Saint John El Greco (Domenikos Theotokopoulos) (Greek, Iráklion (Candia) 1540/41–1614 Toledo) Date: ca. 1609–14 Medium: Oil on canvas Accession Number: 56.48 On view in Gallery 608","NA,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8484710176.jpg","97.34","The Metropolitan Museum of Art","Alex E. Pajares","NA  addl Washington Crossing the Delaware Emanuel Leutze (American, Schwäbisch Gmünd 1816–1868 Washington, D.C.) Date: 1851 Medium: Oil on canvas Accession Number: 97.34 On view in Gallery 760 ","NA,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8484711452.jpg","97.34","The Metropolitan Museum of Art","Alex E. Pajares","NA  addl Washington Crossing the Delaware Emanuel Leutze (American, Schwäbisch Gmünd 1816–1868 Washington, D.C.) Date: 1851 Medium: Oil on canvas Accession Number: 97.34 On view in Gallery 760 ","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8484712044.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,Artwork,sculpture","Sculpture"
"SET 04","8484713580.jpg","11.192","The Metropolitan Museum of Art","Alex E. Pajares","NA  addl google On the Southern Plains Frederic Remington (American, Canton, New York 1861–1909 Ridgefield, Connecticut) Date: 1907 Medium: Oil on canvas Accession Number: 11.192 On view in Gallery 765","NA,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8484714142.jpg","39.47.2","The Metropolitan Museum of Art","Alex E. Pajares","NA  addl google The Teton Range Thomas Moran (American (born England), Bolton, Lancashire 1837–1926 Santa Barbara, California) Date: 1897 Medium: Oil on canvas Accession Number: 39.47.2 On view in Gallery 765","NA,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8484716238.jpg","17.172","The Metropolitan Museum of Art","Alex E. Pajares","NA  addl google The Thinker: Portrait of Louis N. Kenton Thomas Eakins (American, Philadelphia, Pennsylvania 1844–1916 Philadelphia, Pennsylvania) Date: 1900 Medium: Oil on canvas Accession Number: 17.172 On view in Gallery 771 ","NA,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8487198485.jpg","32.100.71","which one is mine ? (Looking at John the Baptist)","Marat Elkanidze","<a href=http://www.flickr.com/photos/maratel/8487198485/in/photostream/lightbox/>www.flickr.com/photos/maratel/8487198485/in/photostream/l...</a>  addl google Selvaggia Sassetti (born 1470) Davide Ghirlandaio (David Bigordi) (Italian, Florence 1452–1525 Florence) Date: ca. 1487–88 Medium: Tempera on wood Accession Number: 32.100.71 On view in Gallery 605","Marat Elkanidze: minodafiesoleminodigiovanni,Marat Elkanidze: youngstjohnthebaptist,Marat Elkanidze: selvaggiasassetti,Marat Elkanidze: davideghirlandaiodavidbigordi,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8492880927.jpg","2012.25","Identify the Painter 383","rverc","[This photograph was identify the painter (383)];.;Christoffer Wilhelm Eckersberg Danish 1783-1853;;Detail from: <b><i> A Section of the Via Sacra, Rome ( The Church of Saints Cosmas and Damian ) </i></b>;Oil on canvas;;Nineteenth-Century, Modern , and Contemporary Funds, 2012;2012.25;;From the placard: Metropolitan Museum of Art;  addl accession","rverc: metropolitanmuseum,rverc: art,rverc: nyc,rverc: met,rverc: europeanpainting,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8492882337.jpg","2012.25","A Section of the Via Sacra, Rome  ( The Church of Saints Cosmas  and Damian  TheMET(4)","rverc","Christoffer Wilhelm Eckersberg Danish 1783-1853;;<b><i> A Section of the Via Sacra, Rome ( The Church of Saints Cosmas and Damian ) </i></b>;Oil on canvas;;Nineteenth-Century, Modern , and Contemporary Funds, 2012;2012.25;;From the placard: Metropolitan Museum of Art;  addl accession","rverc: metropolitanmuseum,rverc: art,rverc: nyc,rverc: met,rverc: europeanpainting,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8492894719.jpg","2009.400.84","Identify the Painter 384","rverc","Wilhelm Marstrand Danish, 1810-1873;;<b><i>A Fountain in Rome </i></b>;Oil on canvas Monogrammed (lower left): WM;;Thaw Collection, jointly Owned by The Metropolitan Museum of Art and The Morgan Library &amp; Museum, ;Give of Eugene V. Thaw, 2009;2009.400.84;;From the placard: Metropolitan Museum of Art;  addl accession","rverc: metropolitanmuseum,rverc: art,rverc: nyc,rverc: met,rverc: europeanpainting,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8493990748.jpg","2009.400.84","A Fountain in Rome  TheMET(6)","rverc","Wilhelm Marstrand Danish, 1810-1873;;<b><i>A Fountain in Rome </i></b>;Oil on canvas Monogrammed (lower left): WM;;Thaw Collection, jointly Owned by The Metropolitan Museum of Art and The Morgan Library &amp; Museum, ;Give of Eugene V. Thaw, 2009;2009.400.84;;From the placard: Metropolitan Museum of Art;  addl accession","rverc: metropolitanmuseum,rverc: art,rverc: nyc,rverc: met,rverc: europeanpainting,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8504490182.jpg","-","Between the Benches   TheMET","rverc","photographing Monet beneath the jaundiced eye of Picasso;;SOTD Connection Rolling Stones;<a href=http://youtu.be/htf53UXaT5I rel=nofollow>youtu.be/htf53UXaT5I</a>;","rverc: metropolitanmuseum,rverc: art,rverc: nyc,rverc: met,rverc: europeanpainting,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8513550611.jpg","89.21.3","African Grey Manet","jphillipobrien2006","NA  addl google Young Lady in 1866 Édouard Manet (French, Paris 1832–1883 Paris) Date: 1866 Medium: Oil on canvas Accession Number: 89.21.3 On view in Gallery 810","jphillipobrien2006: themetropolitanmuseumofart,jphillipobrien2006: birdsofthemet,jphillipobrien2006: birdsintheartofjapan,jphillipobrien2006: birdsinislamicart,jphillipobrien2006: birdsinart,jphillipobrien2006: avianart,jphillipobrien2006: divinemessenger,jphillipobrien2006: birdsinimpressionism,jphillipobrien2006: birdsinshamanism,jphillipobrien2006: annuki,jphillipobrien2006: elohim,jphillipobrien2006: skygods,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8518831219.jpg","1975.1.197","1139_0027FL","davidben33","NA  addl google The Harvest, Pontoise (La Récolte, Pontoise) Camille Pissarro (French, Charlotte Amalie, Saint Thomas 1830–1903 Paris) Date: 1881 Medium: Oil on canvas Accession Number: 1975.1.197 On view in Gallery 964","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8518831323.jpg","1975.1.199","1139_0028FL","davidben33","NA  addl Young Girl Bathing Auguste Renoir (French, Limoges 1841–1919 Cagnes-sur-Mer) Date: 1892 Medium: Oil on canvas Accession Number: 1975.1.199 On view in Gallery 964","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8518831403.jpg","-","1139_0029FL","davidben33","NA","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8518831483.jpg","-","1139_0030FL","davidben33","NA","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8518833539.jpg","1975.1.140","1139_0054FL","davidben33","NA  addl google Portrait of Gerard de Lairesse Rembrandt (Rembrandt van Rijn) (Dutch, Leiden 1606–1669 Amsterdam) Date: mid-1660s Medium: Oil on canvas Accession Number: 1975.1.140 On view in Gallery 958","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8518834081.jpg","32.100.81","1139_0070FL","davidben33","NA  addl google Salome with the Head of Saint John the Baptist Andrea Solario (Italian, Milan ca. 1465–1524 Milan) Date: Medium: Oil on wood Accession Number: 32.100.81 On view in Gallery 611","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8518834159.jpg","-","1139_0071FL","davidben33","NA","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8518834317.jpg","-","1139_0073FL","davidben33","NA","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8518834381.jpg","-","1139_0074FL","davidben33","NA","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8518834777.jpg","-","1139_0079FL","davidben33","NA","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8518835327.jpg","-","1139_0085FL","davidben33","NA","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8518835415.jpg","-","1139_0086FL","davidben33","NA","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8518835549.jpg","2010.117","1139_0087FL","davidben33","NA  addl google Head of a Bishop Gaetano Gandolfi (Italian, San Matteo della Decima 1734–1802 Bologna) Date: ca. 1770 Medium: Oil on canvas Accession Number: 2010.117 On view in Gallery 622","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8518836357.jpg","-","1139_0097FL","davidben33","NA","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8518836541.jpg","-","1139_0099FL","davidben33","NA","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8519058329.jpg","52.520.43","My Cottage Home","kiminnyc","Artist: Frances Flora Bond Palmer.;American, born in England, 1812-1876.;Hand-colored lithograph, published by Currier &amp; Ives, New York.;Ms. Palmer was one of C&amp;I's leading artists.;Right now there are a lot of her great pieces at The Museum of the City of New York in their current Currier &amp; Ives exhibit. (2/2013)  addl My Cottage Home Frances Flora Bond Palmer (American (born England), Leicester 1812–1876) Date: 1866 Medium: Hand-colored lithograph Accession Number: 52.520.43 Not on view  Currier & Ives exhibit","kiminnyc: nyc,kiminnyc: met,kiminnyc: metropolitanmuseumofart,kiminnyc: currierives,kiminnyc: francesflorabondpalmer,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8519947062.jpg","1975.1.201","1139_0042FL","davidben33","NA  addl google Two Young Girls at the Piano Auguste Renoir (French, Limoges 1841–1919 Cagnes-sur-Mer) Date: 1892 Medium: Oil on canvas Accession Number: 1975.1.201 On view in Gallery 964","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8519948084.jpg","1975.1.140","1139_0053FL","davidben33","NA  addl google Portrait of Gerard de Lairesse Rembrandt (Rembrandt van Rijn) (Dutch, Leiden 1606–1669 Amsterdam) Date: mid-1660s Medium: Oil on canvas Accession Number: 1975.1.140 On view in Gallery 958","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8519948234.jpg","1975.1.186","1139_0055FL","davidben33","NA  addl google Joséphine-Éléonore-Marie-Pauline de Galard de Brassac de Béarn (1825–1860), Princesse de Broglie Jean Auguste Dominique Ingres (French, Montauban 1780–1867 Paris) Date: 1851–53 Medium: Oil on canvas Accession Number: 1975.1.186 On view in Gallery 957","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8519949038.jpg","14.40.618","1139_0075FL","davidben33","NA  addl Self-Portrait Rembrandt (Rembrandt van Rijn) (Dutch, Leiden 1606–1669 Amsterdam) Date: 1660 Medium: Oil on canvas Accession Number: 14.40.618 On view in Gallery 634","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8519949126.jpg","-","1139_0076FL","davidben33","NA","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8519949210.jpg","-","1139_0077FL","davidben33","NA","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8519949264.jpg","-","1139_0078FL","davidben33","NA","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8519950340.jpg","-","1139_0090FL","davidben33","NA","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8519951038.jpg","-","1139_0098FL","davidben33","NA","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8519951214.jpg","-","1139_0100FL","davidben33","NA","davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Art2or3,painting,Artwork","Painting"
"SET 04","8532192521.jpg","-","The Metropolitan Play Date","odinocki","NA","odinocki: jesus,odinocki: jesuschrist,odinocki: mary,odinocki: metropolitanmuseum,odinocki: metropolitan,odinocki: museum,odinocki: art,odinocki: newyork,odinocki: baby,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8532192819.jpg","-","Guard at the Met","odinocki","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","8533303700.jpg","-","The Girl with Golden Hair","odinocki","NA","odinocki: metropolitan,odinocki: metropolitanmuseum,odinocki: vermeer,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 04","1195386795.jpg","53.11.5","Terracotta Lidded Vase from Centuripe in the Metropolitan Museum of Art, July 2007","ElissaSCA","Terracotta vase;Greek, Sicilian, Centuripe, 3rd-2nd centuries BC;;Accession # 53.11.5;;A fundamental feature of Greek ceramics and their offshoots is that they could be used. By contrast, this vase, with its lid fixed onto the body serves a purely symbolic function. It belongs with a class of pieces associated with the site of Centuripe in Sicily. They are characterized by elaborate and delicate applied decoration and by refined polychromy executed after firing. The scene shows a bride surrounded by attendants. The vase was made for the tomb.;;Text from the Metropolitan Museum of Art label.","ElissaSCA: metropolitanmuseum,ElissaSCA: art,ElissaSCA: museum,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: 2007,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: ancient,ElissaSCA: ancientworld,ElissaSCA: terracotta,ElissaSCA: vase,ElissaSCA: pottery,ElissaSCA: sicily,ElissaSCA: greek,ElissaSCA: fujifinepixs6000fd,Description,AccessionInDesc,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
