"Category","File Name","Job Identifier","Title","Creator","Description","Keywords","Artwork_Type"
"SET 38","2794419082.jpg","-","Catharine Lorillard Wolfe (18281887)","Maulleigh","Alexandre Cabanel (French, 18231889);;Title;Catharine Lorillard Wolfe (18281887);;Date;1876;;Medium;Oil on canvas;;Dimensions;67 1/2 x 42 3/4 in. (171.5 x 108.6 cm);;Catharine Lorillard Wolfe (18281887), the first female benefactor of the Metropolitan Museum, was said to be the richest unmarried woman in the United States at her death. (Her mother came from a wealthy tobacco family, and her father had vast real-estate holdings.) Her interest in collecting was stimulated by her cousin John Wolfe. Soon after he commissioned a variant of Alexandre Cabanel's famous painting &quot;The Birth of Venus&quot; (hanging on the opposite wall), Catharine Wolfe commissioned several works from the fashionable French artist. This portrait, executed from sittings in Paris, is one of 143 paintings that Wolfe bequeathed to the Metropolitan Museum in 1889a gift that, at the time, was heralded as one of the most important collections of contemporary art outside France.;;<i>This woman bears a striking resemblance to my Aunt Ana Marie.</i>","Maulleigh: portrait,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: art,Maulleigh: new,Maulleigh: york,Maulleigh: metropolitanmuseum,Maulleigh: met,Maulleigh: catharine,Maulleigh: lorillard,Maulleigh: wolfe,Maulleigh: alexandre,Maulleigh: cabanel,Maulleigh: painting,Description,2D,Art2or3,painting,Artwork","Painting"
"SET 38","3312555887.jpg","-","Maude Adams as Joan of Arc","griannan",";;Photographer: Lisa O'Hara","griannan: loh,griannan: 2009,griannan: metmuseum,griannan: opalartseekers4,griannan: valentinesthemes,griannan: 1909,erin_trying (Bklyn): wla:cat=1,erin_trying (Bklyn): wla:org=metmuseum,erin_trying (Bklyn): wla:team=opalartseekers4,erin_trying (Bklyn): num:metmuseum=2633,phat_matt_x: wla:phattmatt=2,2D,Art2or3,painting,Artwork","Painting"
"SET 38","3312558213.jpg","-","Bouquet in a Chinese Vase","griannan",";;Photographer: Lisa O'Hara","griannan: loh,griannan: 2009,griannan: metmuseum,griannan: opalartseekers4,griannan: valentinesthemes,griannan: red,erin_trying (Bklyn): wla:cat=1,erin_trying (Bklyn): wla:org=metmuseum,erin_trying (Bklyn): wla:team=opalartseekers4,erin_trying (Bklyn): num:metmuseum=64266,2D,Art2or3,painting,Artwork","Painting"
"SET 38","3312938548.jpg","-","Head of Saint John the Baptist on a Charger","griannan",";;Photographer: Lisa O'Hara","griannan: loh,griannan: 2009,griannan: metmuseum,griannan: opalartseekers4,griannan: medievalart,griannan: malesaints,2D,Art2or3,painting,Artwork","Painting"
"SET 38","3313366600.jpg","-","A Young Girl with Daisies","griannan",";;Photographer: Lisa O'Hara","griannan: loh,griannan: 2009,griannan: metmuseum,griannan: opalartseekers4,griannan: valentinesthemes,griannan: flowers,erin_trying (Bklyn): wla:cat=1,erin_trying (Bklyn): wla:org=metmuseum,erin_trying (Bklyn): wla:team=opalartseekers4,erin_trying (Bklyn): num:metmuseum=5821,@bastique: wla:bass=1,The Metropolitan Museum of Art: wla:caption=yes,2D,Art2or3,painting,Artwork","Painting"
"SET 38","3315874773.jpg","-","The Metropolitan Museum of Art New York City","ciuciak","&quot; face to face &quot;","ciuciak: timewemet,ciuciak: metropolitanmuseum,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3316674193.jpg","-","time_we_met","mar10tens","&quot;Jack at the Met&quot; by Irena Martens","mar10tens: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3317506090.jpg","-","time_we_met","mar10tens","&quot;Jack at the Met&quot; by Irena Martens","mar10tens: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3322731201.jpg","-","met","rosetry845","NA","rosetry845: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3323564644.jpg","-","met","rosetry845","young love","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3326027612.jpg","-","FIDEL","j.desmond82","NA","j.desmond82: ilovethisdirtytown,j.desmond82: nyc,j.desmond82: newyork,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3326066911.jpg","-","Couple","matisse1920","NA","matisse1920: met,matisse1920: museum,matisse1920: art,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3326066921.jpg","-","Little Miss Jackson Pollock","matisse1920","This little girl got such of emotive reaction in front of this piece that yelled FANTASTIC! She started to show the rest of the group how the painting was made; while holding invisible dripping brushes she moved her little arms frenetically and screaming FOOAA! FOOAA!! ... In a few seconds she showed us how the creative mind of Jackson Pollock worked.","matisse1920: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3326173651.jpg","-","Sketching","mhilsenrad","3/1/9 at the Met","mhilsenrad: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3326174319.jpg","-","Taking notes","mhilsenrad","3/1/9 at the Met","mhilsenrad: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3326174559.jpg","-","Learning","mhilsenrad","3/1/9 at the Met","mhilsenrad: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3326200933.jpg","-","time_we_met","jasergel","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3326201957.jpg","-","time_we_met","jasergel","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3326675434.jpg","-","met hottie #4","nayrb7","nyc, 02/27/09.","nayrb7: nyc,nayrb7: ny,nayrb7: newyork,nayrb7: newyorkcity,nayrb7: met,nayrb7: themet,nayrb7: metropolitan,nayrb7: metropolitanmuseumofart,nayrb7: iliaefimovichrepin,nayrb7: repin,nayrb7: hotties,nayrb7: vsevolodmikhailovichgarshin,nayrb7: garshin,2D,Art2or3,painting,Artwork","Painting"
"SET 38","3326974362.jpg","-","First Impression","matisse1920","NA","matisse1920: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3326974364.jpg","-","Conversation with the Real Thing","matisse1920","NA","matisse1920: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3327011444.jpg","-","Van Gogh","mhilsenrad","3/1/9 at the Met","mhilsenrad: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3327143778.jpg","-","_IGP4093_lzn","yclnyc","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3327747501.jpg","-","so much better in person","gydnew","NA","NA,2D,Art2or3,painting,Artwork","Painting"
"SET 38","3327789970.jpg","-","'time we met' Fire exhibit","laughingscribe1","NA","laughingscribe1: time,laughingscribe1: we,laughingscribe1: met,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3328582200.jpg","-","don't you just want to run your fingers over it?","gydnew","NA","gydnew: timewemet,2D,Art2or3,painting,Artwork","Painting"
"SET 38","3328823737.jpg","-","Renoir","Kate Pitches","NA","NA,2D,Art2or3,painting,Artwork","Painting"
"SET 38","3329091783.jpg","-","-","-","-","2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3329239727.jpg","-","-","-","-","2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3329510490.jpg","-","Painting at the Met II","matisse1920","NA","matisse1920: museum,matisse1920: art,matisse1920: met,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3329510494.jpg","-","Girl_Monet","matisse1920","NA","matisse1920: museum,matisse1920: art,matisse1920: met,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3329510498.jpg","-","Inspirational Room","matisse1920","NA","matisse1920: museum,matisse1920: art,matisse1920: met,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3329714343.jpg","-","MET3","labelphotos","NA","labelphotos: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3329715393.jpg","-","MET4","labelphotos","NA","labelphotos: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3330930780.jpg","-","American_paintings_sculptures","amayes_usa","NA","amayes_usa: timewemet,amayes_usa: metropolitanmuseum,2D,Art2or3,painting,Artwork","Painting"
"SET 38","3331390876.jpg","-","IMG_1110","holly.daley","&quot;time_we_met&quot;;;","holly.daley: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3332133463.jpg","-","20080318-g7-0100.JPG","fabmax","NA","fabmax: metropolitanmuseum,fabmax: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3332310958.jpg","-","DSC_3433-5","victoriavschultz","You can take it with you -- on your cell as the japanese tourists did with the van goghs in the european paintings gallery","victoriavschultz: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3333260247.jpg","-","2.12","clew625","NA","clew625: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3333848889.jpg","-","time_we_met-best-individuals-","mbgmbg","NA","mbgmbg: art,mbgmbg: kw2flickr,mbgmbg: kwalbumtimewemet,mbgmbg: kwblog,mbgmbg: kwgooglewebalbum,mbgmbg: kwpotppt,mbgmbg: kwtimewemet,mbgmbg: kwtimewemetselected,mbgmbg: metropolitanmuseum,mbgmbg: museum,mbgmbg: takenbymarkgerstein,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3333922973.jpg","-","Met Museum 178","Gary Kuper","NA","Gary Kuper: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3334076192.jpg","-","Met 6","sarahabierman","NA","sarahabierman: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3334464980.jpg","-","The Photograph","lillian.ciuffreda","NA","lillian.ciuffreda: timewemet,lillian.ciuffreda: metropolitanmuseum,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3334765089.jpg","-","NA","Love Light","NYC Photo Group - Bob Brins","Love Light: metropolitanmuseum,Love Light: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3335327985.jpg","-","Painting","jcschaefer77","painting","jcschaefer77: timewemet,2D,Art2or3,painting,Artwork","Painting"
"SET 38","3335412687.jpg","-","Bodhitsatva","isarnet","East Asian Art at the Met - Collage;photos: irinasarnetskaya.com","isarnet: timewemet,isarnet: collage,2D,Art2or3,painting,Artwork","Painting"
"SET 38","3335763705.jpg","-","AtMet2","ShortBeach","NA","ShortBeach: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3335904979.jpg","-","AtMet5","ShortBeach","NA","ShortBeach: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3335983809.jpg","-","WolfandFoxHunt_TheMET","rverc","'Wolf and Fox Hunt' Peter Paul Rubens and Workshop. 1615-1621;I have such a Love/Hate relationship with this painting. I try to convey my discomfort by moving your eye from right to left . The curators of the MET moved it and gave it such a focus in its own room, I could not keep from addressing it in my Empty Benches project. Considering my last 7 posts... The photo stream as ying/yang. In the end, I'd rather focus on the horses' tail in conjunction with the frame...which, of course, brings it all around again...","rverc: europeanpaintings,rverc: metropolitanmuseum,rverc: art,rverc: bench95,2D,Art2or3,painting,Artwork","Painting"
"SET 38","3336045702.jpg","-","mes amours","DrNaud","NA","DrNaud: timewemet,Stylized,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3336102676.jpg","-","serenite","DrNaud","NA","DrNaud: timewemet,DrNaud: metropolitan,DrNaud: newyork,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3336205904.jpg","1976.100.19","TeasingASleepingGirl_TheMET","rverc","Gaspare Traversi Italian, Neapolitan, born about 1722, died 1770;;Detail from: <b><i>Teasing a Sleeping Girl</i></b>;Oil on canvas;;Little is known of Traversis career, but he was unquestionably the leading genre painter in eighteenth-century Naples. His pictures parodying the pastimes of the noble classes are particularly striking for their emphatic naturalism and biting wit. In this work an old woman tickles a young girl who has fallen asleep with her box of keepsakes on her lap.;;Bequest of Harry G. Sperling, 1971;1976.100.19;;From the placard: Metropolitan Museum of Art;  addl accession","rverc: europeanpaintings,rverc: metropolitanmuseum,rverc: timewemet,rverc: art,rverc: bench217,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 38","3336404482.jpg","-","The Met-294","yahyia Gassem","NA","yahyia Gassem: timewemet,yahyia Gassem: met,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3336420839.jpg","-","Nadia Admiring Dali","Mike Sirotin","Metropolitan Museum of Art","Mike Sirotin: friends,Mike Sirotin: art,Mike Sirotin: porttraits,Mike Sirotin: metropolitanmuseum,Mike Sirotin: timewemet,Mike Sirotin: newyorkcity,Mike Sirotin: nyc,Mike Sirotin: museums,Description,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3336554350.jpg","-","3-Mar-09","annodneerg","NA","annodneerg: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3336557512.jpg","-","3-Mar-09","annodneerg","NA","annodneerg: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3336559124.jpg","-","3-Mar-09","annodneerg","NA","annodneerg: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3336600024.jpg","-","AtMet3","ShortBeach","NA","ShortBeach: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3336601206.jpg","-","AtMet1","ShortBeach","NA","ShortBeach: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3336740238.jpg","-","AtMet4","ShortBeach","NA","ShortBeach: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3337196100.jpg","-","aruddletime_we_met5","livelovelaugh2","NA","livelovelaugh2: timewemet,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3337218626.jpg","-","time_we_met.1","hubatsekmark","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3337251858.jpg","-","Nadia at the Met","Mike Sirotin","Metropolitan Museum of Art","Mike Sirotin: friends,Mike Sirotin: art,Mike Sirotin: portraits,Mike Sirotin: metropolitanmuseum,Mike Sirotin: timewemet,Mike Sirotin: newyorkcity,Mike Sirotin: nyc,Mike Sirotin: museums,Description,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","3337254596.jpg","-","Nadia Admiring  Brueghel","Mike Sirotin","Metropolitan Museum of Art","Mike Sirotin: friends,Mike Sirotin: art,Mike Sirotin: portraits,Mike Sirotin: metropolitanmuseum,Mike Sirotin: timewemet,Mike Sirotin: newyorkcity,Mike Sirotin: nyc,Mike Sirotin: museums,Description,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 38","1095494741.jpg","38.11.12","Detail of a Roman Mosaic Floor Panel in the Metropolitan Museum of Art, July 2007","ElissaSCA","Mosaic floor panel;Roman, Imperial, 2nd century AD;Excavated from a villa at Daphne near Antioch (modern Antakya, Turkey), the metropolis of Roman Syria.;;Accession # 38.11.12;;The rectangular panel represents the entire decorated area of a floor and was found together with another mosaic (now in the the Baltimore Museum of Art) in an olive grove at Daphne-Harbiye in 1937. In Roman times, Daphne was a popular holiday resort, used by the wealthy citizens and residents of Antioch as a place of rest and refuge from the heat and noise of the city. American excavations at Daphne in the late 1930s uncovered the remains of several well-appointed houses and villas, including the one that contained this mosaic. At the center is a panel (emblema) with the bust of a woman, decked out with a wreath of flowers around her head and a floral garland over her left shoulder. Traditionally identified as Spring, the figure is probably the representation of a more generic personification of abundance and good living, well situated to the luxurious atmosphere created at Daphne by its rich patrons.;;Text from the Metropolitan Museum of Art label.;","ElissaSCA: metropolitanmuseum,ElissaSCA: art,ElissaSCA: museum,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: 2007,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: ancient,ElissaSCA: ancientworld,ElissaSCA: roman,ElissaSCA: empire,ElissaSCA: floor,ElissaSCA: mosaic,ElissaSCA: imperial,ElissaSCA: fujifinepixs6000fd,Description,AccessionInDesc,3D,Art2or3,fresco_mosaic,Artwork","Fresco_Mosaic"
"SET 38","1525394330.jpg","1988.167","Candelabrum in the Metropolitan Museum of Art, August 2007","ElissaSCA","Candelabrum;From a service made for Graf Alexander Joseph Sulkowsky (1695-1762) and his wife Marie Anne Franziska von Stain (1712-41);Hard-paste porcelain;Model: Johann Joachim Kandler (1705-75), 1736;Meissen, 1736;;Accession # 1988.167;;Text from the Metropolitan Museum of Art label.","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: sculpture,ElissaSCA: porcelain,ElissaSCA: fujifinepixs6000fd,ElissaSCA: german,Description,AccessionInDesc,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 38","2333313637.jpg","-","Mirror Image","Trish Mayo","NA","Trish Mayo: metropolitanmuseum,Trish Mayo: metropolitanmuseumofart,Trish Mayo: manhattan,Trish Mayo: newyork,Trish Mayo: museums,Trish Mayo: art,Trish Mayo: mirror,Trish Mayo: people,Trish Mayo: timewemet,3D,Art2or3,Inhabited,decorative_object,Artwork","Decorative_Object"
"SET 38","2735924632.jpg","06.1021.167","Tondo Detail of a Kylix by the Painter of Bologna in the Metropolitan Museum of Art, February 2008","ElissaSCA","Terracotta kylix (drinking cup);Greek, Attic, red figure, ca. 460-450 BC;Attributed to the Painter of Bologna;Interior, Two schoolgirls;Exterior, women conversing;;Accession # 06.1021.167;;The representation in the tondo provides interesting evidence of the education of women in the mid-5th century BC. The girl on the left carries a pair of writing tablets and a styus. Where she and her companion are going is not indicated. Although there apparently were some schools, those who could afford it were probably tutored at home. The girl with the tablets is obviously reluctant, but why we cannot know. The scene on the exterior might have some connection as the paraphrenalia suspended in the background includes another set of tablets, torchholders, an alabastron (perfume vase) in addition to wreaths and slippers.;;Text from the Metropolitan Museum of Art label.","ElissaSCA: metropolitanmuseum,ElissaSCA: art,ElissaSCA: museum,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: ancient,ElissaSCA: ancientworld,ElissaSCA: greek,ElissaSCA: vase,ElissaSCA: painting,ElissaSCA: terracotta,ElissaSCA: clay,ElissaSCA: pottery,ElissaSCA: kylix,ElissaSCA: fujifinepixs6000fd,ElissaSCA: catchycolors,ElissaSCA: redfigure,Description,AccessionInDesc,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
